,JD,Body,RA,Dec,Dist,Dist_Sun
4232,2297857.3608982926,Sun,0.035291666666666666,0.22891666666666668,0.998,0.0
4235,2297877.3636365184,Sun,1.245975,7.929444444444445,1.004,0.0
4238,2297897.366374744,Sun,2.485463888888889,14.751444444444445,1.009,0.0
4241,2297917.36911297,Sun,3.782325,19.97411111111111,1.013,0.0
4244,2297937.3718511956,Sun,5.137936111111111,22.960805555555556,1.016,0.0
4247,2297957.3745894213,Sun,6.52145,23.298972222222226,1.017,0.0
4250,2297977.377327647,Sun,7.885288888888889,20.94697222222222,1.016,0.0
4253,2297997.380065873,Sun,9.192833333333333,16.249166666666667,1.013,0.0
4256,2298017.3828040985,Sun,10.438166666666667,9.804583333333333,1.009,0.0
4259,2298037.3855423243,Sun,11.644877777777777,2.3095833333333333,1.003,0.0
4262,2298057.38828055,Sun,12.852605555555556,-4.501555555555555,0.997,0.0
4265,2298077.3910187758,Sun,14.105125,-11.174222222222223,0.992,0.0
4268,2298097.3937570015,Sun,15.438572222222222,-17.190749999999998,0.987,0.0
4271,2298117.3964952272,Sun,16.861261111111112,-21.433944444444442,0.984,0.0
4274,2298137.399233453,Sun,18.33708611111111,-22.584972222222223,0.983,0.0
4277,2298157.4019716787,Sun,19.79831111111111,-20.82133333333333,0.984,0.0
4280,2298177.4047099045,Sun,21.18695,-15.722,0.987,0.0
4283,2298197.40744813,Sun,22.486725,-8.475777777777777,0.991,0.0
4286,2298217.410186356,Sun,23.72073888888889,-0.17969444444444446,0.997,0.0
4289,2298237.4129245817,Sun,0.9306194444444444,5.985222222222222,1.003,0.0
4292,2298257.4156628074,Sun,2.159211111111111,13.106805555555555,1.008,0.0
4295,2298277.418401033,Sun,3.4396444444444447,18.810194444444445,1.012,0.0
4298,2298297.421139259,Sun,4.781816666666667,22.428722222222223,1.016,0.0
4301,2298317.4238774846,Sun,6.162583333333334,23.47458333333333,1.017,0.0
4304,2298337.4266157104,Sun,7.535841666666666,21.802055555555555,1.016,0.0
4307,2298357.429353936,Sun,8.859919444444444,17.662444444444443,1.014,0.0
4310,2298377.432092162,Sun,10.120166666666668,11.60586111111111,1.01,0.0
4313,2298397.4348303876,Sun,11.333344444444444,4.3155,1.005,0.0
4316,2298417.4375686133,Sun,12.536480555555556,-2.516277777777778,0.999,0.0
4319,2298437.440306839,Sun,13.773366666666668,-10.983777777777778,0.993,0.0
4322,2298457.443045065,Sun,15.083358333333335,-16.5655,0.988,0.0
4325,2298477.4457832905,Sun,16.484408333333334,-20.151666666666667,0.985,0.0
4328,2298497.4485215163,Sun,17.952527777777778,-22.505888888888887,0.983,0.0
4331,2298517.451259742,Sun,19.424336111111113,-21.959194444444442,0.984,0.0
4334,2298537.4539979678,Sun,20.83536111111111,-16.236361111111112,0.986,0.0
4337,2298557.4567361935,Sun,22.15747222222222,-10.597888888888889,0.99,0.0
4340,2298577.4594744192,Sun,23.404969444444443,-2.14,0.995,0.0
4343,2298597.462212645,Sun,0.6167888888888889,3.9960555555555555,1.001,0.0
4346,2298617.4649508707,Sun,1.8368777777777778,11.367805555555556,1.007,0.0
4349,2298637.4676890965,Sun,3.1016472222222222,17.50627777777778,1.011,0.0
4352,2298657.470427322,Sun,4.428472222222222,21.721638888888886,1.015,0.0
4355,2298677.473165548,Sun,5.803147222222222,23.464805555555554,1.017,0.0
4358,2298697.4759037737,Sun,7.182977777777778,22.488722222222222,1.017,0.0
4361,2298717.4786419994,Sun,8.522327777777779,18.946722222222224,1.015,0.0
4364,2298737.481380225,Sun,9.798705555555555,13.324805555555555,1.011,0.0
4367,2298757.484118451,Sun,11.0211,6.286472222222222,1.006,0.0
4370,2298777.4868566766,Sun,12.22253888888889,-0.549,1.0,0.0
4373,2298797.4895949024,Sun,13.446536111111111,-8.868805555555555,0.995,0.0
4376,2298817.492333128,Sun,14.734577777777776,-14.075833333333334,0.99,0.0
4379,2298837.495071354,Sun,16.112169444444447,-19.0585,0.986,0.0
4382,2298857.4978095796,Sun,17.567816666666666,-22.639166666666664,0.983,0.0
4385,2298877.5005478053,Sun,19.045783333333336,-21.28966666666667,0.983,0.0
4388,2298897.503286031,Sun,20.477030555555555,-18.88997222222222,0.985,0.0
4391,2298917.506024257,Sun,21.82242777777778,-12.795416666666668,0.989,0.0
4394,2298937.5087624826,Sun,23.08630833333333,-4.118194444444444,0.994,0.0
4397,2298957.5115007083,Sun,0.3030305555555555,1.9710555555555558,0.999,0.0
4400,2298977.514238934,Sun,1.5170138888888889,9.542083333333332,1.005,0.0
4403,2298997.51697716,Sun,2.767625,16.0705,1.01,0.0
4406,2299017.5197153855,Sun,4.078144444444444,20.845805555555554,1.014,0.0
4409,2299037.5224536113,Sun,5.4436,23.269555555555556,1.016,0.0
4412,2299057.525191837,Sun,6.827072222222222,23.000944444444446,1.017,0.0
4415,2299077.5279300627,Sun,8.180283333333334,20.089694444444444,1.015,0.0
4418,2299097.5306682885,Sun,9.473425,14.948555555555556,1.012,0.0
4421,2299117.533406514,Sun,10.7076,8.208916666666665,1.007,0.0
4424,2299137.53614474,Sun,11.910536111111112,0.5821944444444445,1.002,0.0
4427,2299157.5388829657,Sun,13.124375,-6.811472222222222,0.996,0.0
4430,2299177.5416211914,Sun,14.392527777777778,-13.703944444444444,0.991,0.0
4433,2299197.544359417,Sun,15.746047222222222,-18.140805555555556,0.987,0.0
4436,2299217.547097643,Sun,17.185016666666666,-22.9825,0.984,0.0
4439,2299237.5498358686,Sun,18.664155555555553,-22.822388888888888,0.983,0.0
4442,2299257.5525740944,Sun,20.112894444444446,-19.701694444444442,0.985,0.0
4445,2299277.55531232,Sun,21.48160833333333,-13.088,0.988,0.0
4448,2299297.558050546,Sun,22.764263888888888,-6.1306666666666665,0.992,0.0
4451,2299317.5607887716,Sun,23.989047222222222,0.07333333333333333,0.998,0.0
4454,2299337.5635269973,Sun,1.1994583333333333,7.644694444444444,1.004,0.0
4457,2299357.566265223,Sun,2.4376111111111114,14.515194444444445,1.009,0.0
4460,2299377.569003449,Sun,3.7317944444444446,19.81002777777778,1.013,0.0
4463,2299397.5717416746,Sun,5.085325,22.89075,1.016,0.0
4466,2299417.5744799003,Sun,6.468952777777778,23.333222222222222,1.017,0.0
4469,2299437.577218126,Sun,7.834130555555555,21.08061111111111,1.016,0.0
4472,2299457.579956352,Sun,9.143869444444444,16.464666666666666,1.013,0.0
4475,2299477.5826945775,Sun,10.391647222222222,10.073222222222222,1.009,0.0
4478,2299497.5854328033,Sun,11.599080555555556,2.6064166666666666,1.003,0.0
4481,2299517.588171029,Sun,12.805641666666668,-4.799666666666666,0.998,0.0
4484,2299537.5909092547,Sun,14.055972222222223,-11.437833333333332,0.992,0.0
4487,2299557.5936474805,Sun,15.385763888888889,-17.38722222222222,0.988,0.0
4490,2299577.596385706,Sun,16.804861111111112,-21.53125,0.984,0.0
4493,2299597.599123932,Sun,18.280002777777778,-22.56286111111111,0.983,0.0
4496,2299617.6018621577,Sun,19.743036111111113,-20.68402777777778,0.984,0.0
4499,2299637.6046003834,Sun,21.13473888888889,-15.49275,0.987,0.0
4502,2299657.607338609,Sun,22.438111111111112,-8.192777777777778,0.991,0.0
4505,2299677.610076835,Sun,23.674230555555557,-1.8774166666666667,0.996,0.0
4508,2299697.6128150607,Sun,0.8840638888888889,5.691583333333334,1.002,0.0
4511,2299717.6155532864,Sun,2.1116222222222225,12.854138888888889,1.008,0.0
4514,2299737.618291512,Sun,3.3900277777777776,18.62525,1.012,0.0
4517,2299757.621029738,Sun,4.7296861111111115,22.332722222222223,1.015,0.0
4520,2299777.6237679636,Sun,6.109875,23.481749999999998,1.017,0.0
4523,2299797.6265061894,Sun,7.484513888888889,21.910083333333333,1.016,0.0
4526,2299817.629244415,Sun,8.810455555555556,17.858194444444447,1.014,0.0
4529,2299837.631982641,Sun,10.073016666666666,11.863972222222221,1.01,0.0
4532,2299857.6347208666,Sun,11.287630555555555,4.606944444444444,1.005,0.0
4535,2299877.6374590923,Sun,12.489999999999998,-2.8165833333333334,0.999,0.0
4538,2299897.640197318,Sun,13.724713888888889,-9.260555555555557,0.993,0.0
4541,2299917.642935544,Sun,15.03161388888889,-16.782722222222223,0.989,0.0
4544,2299937.6456737695,Sun,16.428805555555556,-20.277472222222222,0.985,0.0
4547,2299957.6484119953,Sun,17.89498611111111,-22.515027777777778,0.983,0.0
4550,2299977.651150221,Sun,19.36821666666667,-21.849777777777778,0.984,0.0
4553,2299997.6538884467,Sun,20.782002777777777,-16.027083333333334,0.986,0.0
4556,2300017.6566266725,Sun,22.107344444444447,-10.321611111111112,0.99,0.0
4559,2300037.659364898,Sun,23.35754166666667,-3.8360833333333333,0.995,0.0
4562,2300057.662103124,Sun,0.5698527777777778,3.6941111111111113,1.001,0.0
4565,2300077.6648413497,Sun,1.788822222222222,11.097583333333334,1.006,0.0
4568,2300097.6675795754,Sun,3.051947222222222,17.298833333333334,1.011,0.0
4571,2300117.670317801,Sun,4.376447222222222,21.599666666666664,1.015,0.0
4574,2300137.673056027,Sun,5.7497444444444445,23.444944444444445,1.017,0.0
4577,2300157.6757942527,Sun,7.130708333333333,22.57275,1.017,0.0
4580,2300177.6785324784,Sun,8.472205555555556,19.121944444444445,1.015,0.0
4583,2300197.681270704,Sun,9.750675,13.571027777777777,1.011,0.0
4586,2300217.68400893,Sun,10.97495,6.573416666666667,1.006,0.0
4589,2300237.6867471556,Sun,12.176494444444444,-0.8493333333333333,1.001,0.0
4592,2300257.6894853814,Sun,13.398458333333332,-7.155222222222222,0.995,0.0
4595,2300277.692223607,Sun,14.683686111111111,-14.31161111111111,0.99,0.0
4598,2300297.694961833,Sun,16.05786388888889,-19.21013888888889,0.986,0.0
4601,2300317.6977000586,Sun,17.51077777777778,-22.67952777777778,0.984,0.0
4604,2300337.7004382843,Sun,18.98933611111111,-21.209777777777777,0.983,0.0
4607,2300357.70317651,Sun,20.42343888888889,-18.705888888888886,0.985,0.0
4610,2300377.705914736,Sun,21.771805555555556,-12.534861111111113,0.989,0.0
4613,2300397.7086529615,Sun,23.038411111111113,-5.818638888888889,0.994,0.0
4616,2300417.7113911873,Sun,0.2563416666666667,1.6670277777777776,0.999,0.0
4619,2300437.714129413,Sun,1.4693027777777778,9.260861111111112,1.005,0.0
4622,2300457.7168676388,Sun,2.7180444444444447,15.843277777777779,1.01,0.0
4625,2300477.7196058645,Sun,4.026547222222222,20.699444444444445,1.014,0.0
4628,2300497.72234409,Sun,5.390091666666667,23.222305555555554,1.016,0.0
4631,2300517.725082316,Sun,6.773822222222222,23.05997222222222,1.017,0.0
4634,2300537.7278205417,Sun,8.129322222222223,20.244111111111113,1.015,0.0
4637,2300557.7305587674,Sun,9.424605555555555,15.179888888888888,1.012,0.0
4640,2300577.733296993,Sun,10.660569444444445,8.490972222222222,1.008,0.0
4643,2300597.736035219,Sun,11.864288888888888,0.8839722222222222,1.002,0.0
4646,2300617.7387734447,Sun,13.076619444444445,-5.106305555555556,0.996,0.0
4649,2300637.7415116704,Sun,14.341772222222223,-13.958638888888888,0.991,0.0
4652,2300657.744249896,Sun,15.692113888888889,-18.318194444444444,0.987,0.0
4655,2300677.746988122,Sun,17.128141666666668,-21.053638888888887,0.984,0.0
4658,2300697.7497263476,Sun,18.606747222222225,-22.771861111111114,0.983,0.0
4661,2300717.7524645734,Sun,20.058247222222224,-19.540805555555558,0.984,0.0
4664,2300737.755202799,Sun,21.43029166666667,-14.844166666666666,0.988,0.0
4667,2300757.757941025,Sun,22.71559722222222,-7.836944444444444,0.992,0.0
4670,2300777.7606792506,Sun,23.942194444444446,0.3793055555555555,0.998,0.0
4673,2300797.7634174763,Sun,1.1522666666666666,7.355583333333333,1.004,0.0
4676,2300817.766155702,Sun,2.3884,14.271083333333333,1.009,0.0
4679,2300837.768893928,Sun,3.680561111111111,19.640916666666666,1.013,0.0
4682,2300857.7716321535,Sun,5.032263888888889,22.81688888888889,1.016,0.0
4685,2300877.7743703793,Sun,6.415322222222223,23.3655,1.017,0.0
4688,2300897.777108605,Sun,7.782441666666666,21.212805555555555,1.016,0.0
4691,2300917.7798468308,Sun,9.094836111111112,16.677222222222223,1.013,0.0
4694,2300937.7825850565,Sun,10.344380555555556,10.343833333333334,1.009,0.0
4697,2300957.7853232822,Sun,11.552891666666667,2.9049722222222223,1.004,0.0
4700,2300977.788061508,Sun,12.758802777777777,-3.096888888888889,0.998,0.0
4703,2300997.7907997337,Sun,14.006216666666667,-11.705055555555555,0.992,0.0
4706,2301017.7935379595,Sun,15.332594444444444,-17.586972222222222,0.988,0.0
4709,2301037.796276185,Sun,16.74880277777778,-21.631194444444443,0.984,0.0
4712,2301057.799014411,Sun,18.222463888888885,-22.5435,0.983,0.0
4715,2301077.8017526367,Sun,19.68736388888889,-20.548416666666668,0.984,0.0
4718,2301097.8044908624,Sun,21.08273611111111,-15.267416666666666,0.987,0.0
4721,2301117.807229088,Sun,22.388919444444443,-9.909083333333333,0.991,0.0
4724,2301137.809967314,Sun,23.62691388888889,-1.5709166666666665,0.996,0.0
4727,2301157.8127055396,Sun,0.8371611111111111,5.395861111111111,1.002,0.0
4730,2301177.8154437654,Sun,2.062925,12.595638888888889,1.008,0.0
4733,2301197.818181991,Sun,3.3388,18.433666666666667,1.012,0.0
4736,2301217.820920217,Sun,4.676627777777778,22.233055555555556,1.015,0.0
4739,2301237.8236584426,Sun,6.055744444444445,23.487055555555557,1.017,0.0
4742,2301257.8263966683,Sun,7.431427777777778,22.020194444444442,1.016,0.0
4745,2301277.829134894,Sun,8.760280555555555,18.054833333333335,1.014,0.0
4748,2301297.83187312,Sun,10.025091666666668,12.123861111111111,1.01,0.0
4751,2301317.8346113455,Sun,11.240858333333332,4.903527777777778,1.005,0.0
4754,2301337.8373495713,Sun,12.443308333333334,-1.1179166666666667,0.999,0.0
4757,2301357.840087797,Sun,13.675869444444444,-9.538388888888889,0.994,0.0
4760,2301377.8428260228,Sun,14.979133333333333,-15.003361111111111,0.989,0.0
4763,2301397.8455642485,Sun,16.373308333333334,-20.404805555555555,0.985,0.0
4766,2301417.8483024742,Sun,17.837780555555554,-22.52680555555556,0.983,0.0
4769,2301437.8510407,Sun,19.31178611111111,-21.741944444444446,0.983,0.0
4772,2301457.8537789257,Sun,20.72913611111111,-17.82161111111111,0.986,0.0
4775,2301477.8565171515,Sun,22.057958333333335,-10.051694444444443,0.99,0.0
4778,2301497.859255377,Sun,23.31011388888889,-3.534,0.995,0.0
4781,2301517.861993603,Sun,0.5233444444444445,3.3953611111111113,1.0,0.0
4784,2301537.8647318287,Sun,1.7413166666666666,10.830333333333334,1.006,0.0
4787,2301557.8674700544,Sun,3.0017638888888887,17.089444444444442,1.011,0.0
4790,2301577.87020828,Sun,4.324016666666666,21.476138888888887,1.015,0.0
4793,2301597.872946506,Sun,5.696125,23.423361111111113,1.017,0.0
4796,2301617.8756847316,Sun,7.077238888888889,22.657027777777778,1.017,0.0
4799,2301637.8784229574,Sun,8.42105,19.299555555555557,1.015,0.0
4802,2301657.881161183,Sun,9.702266666666667,13.817472222222221,1.011,0.0
4805,2301677.883899409,Sun,10.927833333333332,6.864222222222222,1.006,0.0
4808,2301697.8866376346,Sun,12.129577777777778,0.8459444444444445,1.001,0.0
4811,2301717.8893758603,Sun,13.350233333333334,-7.442333333333334,0.995,0.0
4814,2301737.892114086,Sun,14.632008333333333,-14.550888888888888,0.99,0.0
4817,2301757.894852312,Sun,16.002583333333334,-19.364694444444446,0.986,0.0
4820,2301777.8975905376,Sun,17.453577777777777,-22.72147222222222,0.984,0.0
4823,2301797.9003287633,Sun,18.932122222222223,-21.130805555555554,0.983,0.0
4826,2301817.903066989,Sun,20.36900277777778,-18.520361111111114,0.985,0.0
4829,2301837.905805215,Sun,21.72133333333333,-12.276361111111111,0.988,0.0
4832,2301857.9085434405,Sun,22.990430555555555,-5.520388888888888,0.993,0.0
4835,2301877.9112816663,Sun,0.2094,1.3627500000000001,0.999,0.0
4838,2301897.914019892,Sun,1.4221555555555556,8.983194444444445,1.005,0.0
4841,2301917.9167581177,Sun,2.6687527777777778,15.617361111111112,1.01,0.0
4844,2301937.9194963435,Sun,3.974552777777778,20.552194444444446,1.014,0.0
4847,2301957.922234569,Sun,5.336799999999999,23.174694444444444,1.016,0.0
4850,2301977.924972795,Sun,6.720458333333333,23.11766666666667,1.017,0.0
4853,2301997.9277110207,Sun,8.077477777777778,20.39988888888889,1.015,0.0
4856,2302017.9304492464,Sun,9.375652777777779,15.410972222222222,1.012,0.0
4859,2302037.933187472,Sun,10.61351111111111,8.771722222222223,1.008,0.0
4862,2302057.935925698,Sun,11.817480555555555,1.1876944444444444,1.002,0.0
4865,2302077.9386639236,Sun,13.029008333333334,-5.399666666666667,0.996,0.0
4868,2302097.9414021494,Sun,14.29148611111111,-12.211361111111112,0.991,0.0
4871,2302117.944140375,Sun,15.637938888888888,-18.49672222222222,0.987,0.0
4874,2302137.946878601,Sun,17.071497222222224,-21.125194444444443,0.984,0.0
4877,2302157.9496168266,Sun,18.54985277777778,-22.72363888888889,0.983,0.0
4880,2302177.9523550523,Sun,20.003175,-19.38075,0.984,0.0
4883,2302197.955093278,Sun,21.378955555555557,-14.601583333333334,0.987,0.0
4886,2302217.957831504,Sun,22.667436111111112,-7.547416666666667,0.992,0.0
4889,2302237.9605697296,Sun,23.89517222222222,0.6846388888888889,0.997,0.0
4892,2302257.9633079553,Sun,1.1052305555555557,7.068555555555555,1.003,0.0
4895,2302277.966046181,Sun,2.3399194444444444,14.030666666666667,1.009,0.0
4898,2302297.968784407,Sun,3.6292333333333335,19.47147222222222,1.013,0.0
4901,2302317.9715226325,Sun,4.978994444444445,22.742972222222225,1.016,0.0
4904,2302337.9742608583,Sun,6.3619055555555555,23.397055555555553,1.017,0.0
4907,2302357.976999084,Sun,7.730008333333333,21.345444444444443,1.016,0.0
4910,2302377.9797373097,Sun,9.044791666666667,16.893027777777778,1.013,0.0
4913,2302397.9824755355,Sun,10.296769444444445,10.615666666666666,1.009,0.0
4916,2302417.985213761,Sun,11.505888888888888,3.2075,1.004,0.0
4919,2302437.987951987,Sun,12.710958333333332,-3.399222222222222,0.998,0.0
4922,2302457.9906902127,Sun,13.95638611111111,-11.972805555555555,0.992,0.0
4925,2302477.9934284384,Sun,15.279102777777778,-17.78886111111111,0.988,0.0
4928,2302497.996166664,Sun,16.692075,-21.733083333333333,0.984,0.0
4931,2302517.99890489,Sun,18.165227777777776,-22.52541666666667,0.983,0.0
4934,2302538.0016431157,Sun,19.63168888888889,-20.41488888888889,0.984,0.0
4937,2302558.0043813414,Sun,21.030319444444444,-15.042277777777779,0.986,0.0
4940,2302578.007119567,Sun,22.340238888888887,-9.629277777777776,0.991,0.0
4943,2302598.009857793,Sun,23.58011388888889,-1.2686666666666666,0.996,0.0
4946,2302618.0125960186,Sun,0.7904194444444445,5.102305555555555,1.002,0.0
4949,2302638.0153342444,Sun,2.0152722222222224,12.342972222222222,1.007,0.0
4952,2302658.01807247,Sun,3.2888444444444445,18.246055555555557,1.012,0.0
4955,2302678.020810696,Sun,4.624166666666667,22.133805555555554,1.015,0.0
4958,2302698.0235489216,Sun,6.002769444444445,23.491666666666667,1.017,0.0
4961,2302718.0262871473,Sun,7.379455555555555,22.12666666666667,1.016,0.0
4964,2302738.029025373,Sun,8.71008611111111,18.24961111111111,1.014,0.0
4967,2302758.031763599,Sun,9.977372222222222,12.381472222222223,1.01,0.0
4970,2302778.0345018245,Sun,11.194380555555556,5.197638888888889,1.005,0.0
4973,2302798.0372400503,Sun,12.396016666666666,-1.42225,1.0,0.0
4976,2302818.039978276,Sun,13.626675,-9.817833333333335,0.994,0.0
4979,2302838.0427165017,Sun,14.92675,-15.224722222222221,0.989,0.0
4982,2302858.0454547275,Sun,16.317091666666666,-20.535555555555558,0.985,0.0
4985,2302878.048192953,Sun,17.780027777777775,-22.540055555555558,0.983,0.0
4988,2302898.050931179,Sun,19.25543888888889,-21.63597222222222,0.983,0.0
4991,2302918.0536694047,Sun,20.675605555555556,-17.615916666666667,0.986,0.0
4994,2302938.0564076304,Sun,22.00808333333333,-11.780861111111111,0.989,0.0
4997,2302958.059145856,Sun,23.262969444444444,-3.234277777777778,0.995,0.0
5000,2302978.061884082,Sun,0.4766111111111111,3.095555555555556,1.0,0.0
5003,2302998.0646223077,Sun,1.6937,10.562861111111111,1.006,0.0
5006,2303018.0673605334,Sun,2.9524250000000003,16.88297222222222,1.011,0.0
5009,2303038.070098759,Sun,4.2720722222222225,21.35216666666667,1.015,0.0
5012,2303058.072836985,Sun,5.642919444444444,23.40063888888889,1.017,0.0
5015,2303078.0755752106,Sun,7.025055555555555,22.73825,1.017,0.0
5018,2303098.0783134364,Sun,8.37066388888889,19.472777777777775,1.015,0.0
5021,2303118.081051662,Sun,9.654122222222222,14.060722222222223,1.011,0.0
5024,2303138.083789888,Sun,10.881586111111112,7.149055555555556,1.007,0.0
5027,2303158.0865281136,Sun,12.083177777777777,0.5443055555555556,1.001,0.0
5030,2303178.0892663393,Sun,13.301886111111111,-7.7305,0.995,0.0
5033,2303198.092004565,Sun,14.580883333333333,-14.788861111111112,0.99,0.0
5036,2303218.094742791,Sun,15.947708333333333,-19.52077777777778,0.986,0.0
5039,2303238.0974810165,Sun,17.396024999999998,-22.766722222222224,0.984,0.0
5042,2303258.1002192423,Sun,18.875363888888888,-21.054805555555554,0.983,0.0
5045,2303278.102957468,Sun,20.315,-18.33863888888889,0.985,0.0
5048,2303298.1056956938,Sun,21.670644444444445,-12.01913888888889,0.988,0.0
5051,2303318.1084339195,Sun,22.942922222222222,-5.226166666666667,0.993,0.0
5054,2303338.111172145,Sun,0.1631111111111111,1.0622500000000001,0.999,0.0
5057,2303358.113910371,Sun,1.375038888888889,8.704777777777776,1.004,0.0
5060,2303378.1166485967,Sun,2.6200666666666668,15.393055555555556,1.01,0.0
5063,2303398.1193868225,Sun,3.9236055555555556,20.405694444444443,1.014,0.0
5066,2303418.122125048,Sun,5.283819444444444,23.124472222222224,1.016,0.0
5069,2303438.124863274,Sun,6.667825000000001,23.17227777777778,1.017,0.0
5072,2303458.1276014997,Sun,8.026833333333334,20.550250000000002,1.016,0.0
5075,2303478.1303397254,Sun,9.32701111111111,15.638472222222221,1.013,0.0
5078,2303498.133077951,Sun,10.566883333333333,9.048472222222221,1.008,0.0
5081,2303518.135816177,Sun,11.771527777777779,1.4861944444444446,1.003,0.0
5084,2303538.1385544026,Sun,12.981394444444444,-5.694583333333333,0.997,0.0
5087,2303558.1412926284,Sun,14.241041666666666,-12.46675,0.991,0.0
5090,2303578.144030854,Sun,15.584061111111112,-18.67716666666667,0.987,0.0
5093,2303598.14676908,Sun,17.014255555555554,-21.201638888888887,0.984,0.0
5096,2303618.1495073056,Sun,18.49213888888889,-22.67861111111111,0.983,0.0
5099,2303638.1522455313,Sun,19.948141666666668,-19.223555555555556,0.984,0.0
5102,2303658.154983757,Sun,21.327225,-14.359416666666666,0.987,0.0
5105,2303678.157721983,Sun,22.618875,-7.257111111111111,0.992,0.0
5108,2303698.1604602085,Sun,23.848741666666665,0.9865833333333333,0.997,0.0
5111,2303718.1631984343,Sun,1.0585972222222222,6.781666666666666,1.003,0.0
5114,2303738.16593666,Sun,2.291705555555555,13.788694444444443,1.008,0.0
5117,2303758.1686748858,Sun,3.579197222222222,19.303194444444443,1.013,0.0
5120,2303778.1714131115,Sun,4.92686388888889,22.666527777777777,1.016,0.0
5123,2303798.1741513372,Sun,6.309238888888888,23.423833333333334,1.017,0.0
5126,2303818.176889563,Sun,7.679227777777778,21.470777777777776,1.016,0.0
5129,2303838.1796277887,Sun,8.996288888888888,17.099916666666665,1.013,0.0
5132,2303858.1823660145,Sun,10.250136111111111,10.880083333333333,1.009,0.0
5135,2303878.18510424,Sun,11.4605,3.4993333333333334,1.004,0.0
5138,2303898.187842466,Sun,12.664761111111112,-3.6932222222222224,0.998,0.0
5141,2303918.1905806917,Sun,13.907386111111112,-10.239583333333334,0.993,0.0
5144,2303938.1933189174,Sun,15.2268,-17.990277777777777,0.988,0.0
5147,2303958.196057143,Sun,16.636383333333335,-21.838083333333334,0.985,0.0
5150,2303978.198795369,Sun,18.107719444444445,-22.513027777777776,0.983,0.0
5153,2303998.2015335946,Sun,19.57596388888889,-20.285972222222224,0.984,0.0
5156,2304018.2042718204,Sun,20.97794722222222,-16.82036111111111,0.986,0.0
5159,2304038.207010046,Sun,22.29076666666667,-9.346833333333333,0.99,0.0
5162,2304058.209748272,Sun,23.532980555555554,-2.964611111111111,0.996,0.0
5165,2304078.2124864976,Sun,0.743836111111111,4.807527777777778,1.002,0.0
5168,2304098.2152247233,Sun,1.9671805555555557,12.083777777777778,1.007,0.0
5171,2304118.217962949,Sun,3.2387694444444444,18.053472222222222,1.012,0.0
5174,2304138.220701175,Sun,4.572238888888888,22.030805555555556,1.015,0.0
5177,2304158.2234394005,Sun,5.949644444444445,23.490833333333335,1.017,0.0
5180,2304178.2261776263,Sun,7.327516666666666,22.227999999999998,1.016,0.0
5183,2304198.228915852,Sun,8.660827777777778,18.437472222222222,1.014,0.0
5186,2304218.231654078,Sun,9.930141666666666,12.634527777777777,1.011,0.0
5189,2304238.2343923035,Sun,11.148541666666667,5.486972222222223,1.005,0.0
5192,2304258.2371305292,Sun,12.350280555555555,-1.7181388888888889,1.0,0.0
5195,2304278.239868755,Sun,13.5787,-8.094722222222222,0.994,0.0
5198,2304298.2426069807,Sun,14.875436111111112,-15.447249999999999,0.989,0.0
5201,2304318.2453452065,Sun,16.262663888888888,-20.668166666666668,0.985,0.0
5204,2304338.248083432,Sun,17.72331388888889,-22.559805555555556,0.983,0.0
5207,2304358.250821658,Sun,19.199341666666665,-21.537277777777778,0.983,0.0
5210,2304378.2535598837,Sun,20.622822222222222,-17.418,0.985,0.0
5213,2304398.2562981094,Sun,21.958441666666666,-11.51377777777778,0.989,0.0
5216,2304418.259036335,Sun,23.215538888888887,-4.933305555555556,0.994,0.0
5219,2304438.261774561,Sun,0.4303416666666667,2.7971666666666666,1.0,0.0
5222,2304458.2645127866,Sun,1.646475,10.293111111111111,1.006,0.0
5225,2304478.2672510124,Sun,2.9029416666666665,16.669611111111113,1.011,0.0
5228,2304498.269989238,Sun,4.220744444444445,21.223416666666665,1.014,0.0
5231,2304518.272727464,Sun,5.590238888888889,23.37177777777778,1.017,0.0
5234,2304538.2754656896,Sun,6.972613888888889,22.813166666666667,1.017,0.0
5237,2304558.2782039153,Sun,8.320677777777778,19.63911111111111,1.015,0.0
5240,2304578.280942141,Sun,9.6066,14.297722222222221,1.012,0.0
5243,2304598.283680367,Sun,10.835394444444445,7.432444444444445,1.007,0.0
5246,2304618.2864185926,Sun,12.037441666666666,0.24630555555555556,1.001,0.0
5249,2304638.2891568183,Sun,13.254727777777777,-6.015111111111111,0.996,0.0
5252,2304658.291895044,Sun,14.53035,-13.030388888888888,0.99,0.0
5255,2304678.29463327,Sun,15.893833333333333,-19.68122222222222,0.986,0.0
5258,2304698.2973714955,Sun,17.33985,-22.818027777777775,0.984,0.0
5261,2304718.3001097213,Sun,18.818783333333332,-22.986527777777777,0.983,0.0
5264,2304738.302847947,Sun,20.261147222222224,-18.16411111111111,0.985,0.0
5267,2304758.3055861727,Sun,21.620425,-13.768333333333333,0.988,0.0
5270,2304778.3083243985,Sun,22.895025,-6.930527777777778,0.993,0.0
5273,2304798.311062624,Sun,0.11654444444444445,0.7587777777777778,0.999,0.0
5276,2304818.31380085,Sun,1.3282527777777777,8.424861111111111,1.004,0.0
5279,2304838.3165390757,Sun,2.571141666666666,15.161388888888888,1.01,0.0
5282,2304858.3192773014,Sun,3.8724083333333335,20.25102777777778,1.014,0.0
5285,2304878.322015527,Sun,5.231375,23.067666666666668,1.016,0.0
