,JD,Body,RA,Dec,Az,Alt,Dist,Dist_Sun,Const
170,2276454.306863825,Pluto,18.75836388888889,-21.927666666666667,136.45294444444443,16.341194444444444,32.278,33.319,Sgr
171,2276494.3116100826,Pluto,18.67273888888889,-21.683722222222222,217.31752777777777,19.959916666666665,33.172,33.344,Sgr
172,2276534.3163563404,Pluto,18.704741666666667,-21.635694444444443,245.59297222222224,-4.764111111111111,33.858,33.37,Sgr
173,2276574.321102598,Pluto,18.783616666666667,-21.64847222222222,268.10625000000005,-34.29969444444444,34.316,33.395,Sgr
174,2276614.325848856,Pluto,18.783616666666667,-21.64847222222222,268.10625000000005,-34.29969444444444,34.316,33.42,Sgr
175,2276654.330595114,Pluto,18.88068611111111,-21.702555555555556,303.9683055555555,-64.3238611111111,34.349,33.446,Sgr
176,2276694.3353413716,Pluto,18.96011111111111,-21.75283333333333,50.13311111111111,-66.22588888888889,33.955,33.472,Sgr
177,2276734.3400876294,Pluto,18.993627777777778,-21.747555555555557,90.31827777777778,-36.434000000000005,33.326,33.497,Sgr
178,2276774.344833887,Pluto,18.972247222222222,-21.662111111111113,113.84325,-4.111805555555556,32.755,33.523,Sgr
179,2276814.349580145,Pluto,18.91154444444444,-21.518250000000002,143.16211111111113,20.036972222222225,32.509,33.548,Sgr
180,2276854.354326403,Pluto,18.846319444444443,-21.36813888888889,184.8083611111111,29.263583333333333,32.711,33.574,Sgr
181,2276894.3590726606,Pluto,18.813980555555556,-21.259527777777777,223.6366111111111,15.45586111111111,33.283,33.6,Sgr
182,2276934.3638189184,Pluto,18.835791666666665,-21.21725,250.0006388888889,-10.459916666666667,33.98,33.625,Sgr
183,2276974.368565176,Pluto,18.907580555555555,-21.24261111111111,272.8779166666667,-41.473527777777775,34.498,33.651,Sgr
184,2277014.373311434,Pluto,19.003475,-21.312361111111112,319.6145277777778,-69.05541666666666,34.612,33.677,Sgr
185,2277054.3780576917,Pluto,19.13075277777778,-21.38347222222222,95.51908333333333,-30.693305555555554,33.678,33.703,Sgr
186,2277094.3828039495,Pluto,19.13075277777778,-21.38347222222222,95.51908333333333,-30.693305555555554,33.678,33.729,Sgr
187,2277134.3875502073,Pluto,19.118825,-21.299583333333334,118.92780555555557,0.10772222222222223,33.075,33.754,Sgr
188,2277174.392296465,Pluto,19.063330555555556,-21.14708333333333,150.34225,23.151444444444444,32.757,33.78,Sgr
189,2277214.397042723,Pluto,18.99628611111111,-22.984055555555557,193.07594444444445,27.90211111111111,32.879,33.806,Sgr
190,2277254.4017889807,Pluto,18.955972222222222,-22.867555555555555,229.40355555555556,10.527333333333335,33.4,33.832,Sgr
191,2277294.4065352385,Pluto,18.967525,-22.827194444444444,254.244,-16.024833333333333,34.098,33.858,Sgr
192,2277334.4112814963,Pluto,19.031419444444442,-22.86325,278.24969444444446,-48.68933333333334,34.668,33.884,Sgr
193,2277374.416027754,Pluto,19.124955555555555,-22.948888888888888,343.1673055555556,-73.49322222222222,34.863,33.91,Sgr
194,2277414.420774012,Pluto,19.213461111111112,-21.031833333333335,73.47269444444444,-55.41647222222222,34.608,33.936,Sgr
195,2277454.4255202697,Pluto,19.264872222222223,-21.0515,100.43313888888889,-24.948166666666665,34.032,33.962,Sgr
196,2277494.4302665275,Pluto,19.21332222222222,-22.81375,157.97997222222222,25.589499999999997,33.022,33.988,Sgr
197,2277534.4350127853,Pluto,19.21332222222222,-22.81375,157.97997222222222,25.589499999999997,33.022,34.014,Sgr
198,2277574.439759043,Pluto,19.14579722222222,-22.63672222222222,200.9633611111111,25.71833333333333,33.063,34.04,Sgr
199,2277614.444505301,Pluto,19.099844444444443,-22.466055555555553,258.41605555555554,-23.493666666666666,34.214,34.066,Sgr
200,2277654.4492515586,Pluto,19.099844444444443,-22.466055555555553,258.41605555555554,-23.493666666666666,34.214,34.093,Sgr
201,2277694.4539978164,Pluto,19.15516111111111,-22.51013888888889,284.6579444444444,-54.01177777777778,34.829,34.119,Sgr
202,2277734.458744074,Pluto,19.245205555555557,-22.611027777777778,13.03663888888889,-74.92094444444444,35.102,34.145,Sgr
203,2277774.463490332,Pluto,19.336569444444443,-22.712777777777777,81.07111111111111,-49.704166666666666,34.922,34.171,Sgr
204,2277814.46823659,Pluto,19.39592222222222,-22.74963888888889,105.22686111111112,-17.15013888888889,34.386,34.197,Sgr
205,2277854.4729828476,Pluto,19.403394444444444,-22.68,129.99202777777776,9.770722222222224,33.748,34.224,Sgr
206,2277894.4777291054,Pluto,19.36117777777778,-22.517083333333336,166.01066666666668,27.26033333333333,33.303,34.25,Sgr
207,2277934.482475363,Pluto,19.294497222222223,-22.325944444444442,208.37122222222223,22.79127777777778,33.263,34.276,Sgr
208,2277974.487221621,Pluto,19.232674999999997,-22.134194444444443,262.62125000000003,-30.89688888888889,34.33,34.303,Sgr
209,2278014.491967879,Pluto,19.232674999999997,-22.134194444444443,262.62125000000003,-30.89688888888889,34.33,34.329,Sgr
210,2278054.4967141366,Pluto,19.27883611111111,-22.18316666666667,292.8922777777778,-61.55280555555556,34.981,34.355,Sgr
211,2278094.5014603944,Pluto,19.364325,-22.29813888888889,39.32758333333334,-71.6225,35.327,34.382,Sgr
212,2278134.506206652,Pluto,19.45738611111111,-22.419472222222222,87.36163888888888,-42.16913888888889,35.226,34.408,Sgr
213,2278174.51095291,Pluto,19.523869444444443,-22.476083333333335,110.03155555555556,-11.252083333333335,34.738,34.435,Sgr
214,2278214.5156991677,Pluto,19.540947222222226,-22.419222222222224,136.13819444444442,14.257111111111112,34.096,34.461,Sgr
215,2278254.5204454255,Pluto,19.50653888888889,-22.255694444444444,174.31444444444446,28.088583333333332,33.599,34.488,Sgr
216,2278294.5251916833,Pluto,19.441983333333333,-22.051194444444445,215.25611111111112,19.210833333333333,33.48,34.515,Sgr
217,2278334.529937941,Pluto,19.38378611111111,-23.891,244.1998888888889,-5.703305555555556,33.807,34.541,Sgr
218,2278374.534684199,Pluto,19.365897222222223,-23.83175,266.9881666666667,-36.263638888888885,34.449,34.568,Sgr
219,2278414.5394304567,Pluto,19.48245833333333,-22.00936111111111,57.32713888888889,-66.42466666666667,35.541,34.595,Sgr
220,2278454.5441767145,Pluto,19.576055555555556,-22.150444444444446,92.87580555555554,-36.708444444444446,35.52,34.621,Sgr
221,2278494.5489229723,Pluto,19.576055555555556,-22.150444444444446,92.87580555555554,-36.708444444444446,35.52,34.648,Sgr
222,2278534.55366923,Pluto,19.648791666666668,-22.229083333333335,114.95852777777777,-5.203416666666667,35.087,34.675,Sgr
223,2278574.558415488,Pluto,19.675216666666667,-22.18861111111111,142.78497222222222,18.274277777777776,34.451,34.702,Cap
224,2278614.5631617457,Pluto,19.64919722222222,-22.02827777777778,182.72472222222223,28.02627777777778,33.909,34.729,Sgr
225,2278654.5679080035,Pluto,19.587966666666667,-23.812,221.62083333333334,15.069277777777778,33.713,34.755,Sgr
226,2278694.5726542613,Pluto,19.52614722222222,-23.632833333333334,248.57347222222222,-11.683583333333333,33.967,34.782,Sgr
227,2278734.577400519,Pluto,19.526230555555554,-23.606916666666667,322.37425,-72.48536111111112,35.265,34.809,Sgr
